loan_id,customer_id,issue_date,funded_amount,total_payment,int_rate,grade,term_months,loan_status,purpose,dti,annual_income,address_state,credit_score,home_ownership,employment_length,verification_status,application_type,delinq_2yrs,open_accounts,revol_util,installment,emp_length_yrs,sub_grade,desc_len
4323,12731,2026-02-02,9200.0,1678.68,8.64,B,60,Current,debt_consolidation,26.47,39600.0,MD,678,RENT,0.7,Verified,Individual,0,11,37.0,166.59,0.7,B3,219
4324,13880,2026-08-26,3100.0,3731.82,6.79,B,36,Fully Paid,debt_consolidation,6.25,38500.0,NC,806,RENT,2.2,Not Verified,Individual,0,20,6.8,91.96,2.2,B2,224
4325,4624,2026-12-14,26500.0,530.0,8.98,B,60,Current,medical,13.79,82500.0,IL,763,MORTGAGE,12.4,Source Verified,Individual,1,15,25.0,481.32,12.4,B5,14
4326,5587,2026-10-05,13200.0,1060.82,17.56,D,36,Current,vacation,17.51,88600.0,CA,657,OTHER,13.1,Verified,Individual,1,10,27.9,431.04,13.1,D1,27
4327,4394,2026-12-23,37200.0,744.0,12.12,B,36,Current,major_purchase,13.63,63400.0,WI,630,RENT,5.3,Verified,Individual,0,3,11.9,1158.6,5.3,B5,265
4328,5312,2026-04-10,7700.0,1122.3,18.52,D,60,Current,debt_consolidation,17.38,100000.0,OH,622,RENT,2.9,Source Verified,Joint,0,8,0.0,152.1,2.9,D5,120
4329,7536,2026-11-23,7200.0,8381.6,5.47,A,36,Fully Paid,other,2.93,23800.0,CA,733,MORTGAGE,7.0,Source Verified,Individual,1,9,63.7,210.94,7.0,A2,357
4330,3740,2026-01-05,21700.0,33510.3,18.14,E,36,Fully Paid,small_business,19.93,85800.0,MI,664,MORTGAGE,5.9,Source Verified,Individual,0,21,20.3,712.13,5.9,E5,259
4331,12129,2026-12-06,16900.0,338.0,6.59,B,60,Current,credit_card,9.39,64200.0,OH,703,OWN,4.4,Verified,Joint,0,2,64.1,300.23,4.4,B4,81
4332,11091,2026-06-14,10900.0,2000.82,4.4,A,36,Current,home_improvement,23.09,78600.0,IN,669,MORTGAGE,6.4,Not Verified,Individual,0,19,53.8,316.09,6.4,A5,113
4333,2138,2026-07-14,16200.0,2529.86,11.17,B,36,Current,debt_consolidation,21.16,70600.0,WI,763,RENT,3.1,Not Verified,Individual,1,9,50.5,500.27,3.1,B5,259
4334,7265,2026-03-27,14200.0,3631.05,16.4,D,36,Current,moving,7.5,18000.0,NJ,741,RENT,3.1,Not Verified,Individual,1,10,65.2,459.11,3.1,D5,134
4335,13501,2026-04-16,19800.0,1692.49,12.84,C,36,Charged Off,other,14.25,106400.0,PA,673,MORTGAGE,3.1,Not Verified,Individual,0,10,32.5,620.61,3.1,C3,153
4336,10714,2026-06-14,29600.0,43279.88,9.24,B,60,Fully Paid,credit_card,14.94,18500.0,MO,725,MORTGAGE,4.1,Source Verified,Individual,0,7,46.2,538.93,4.1,B2,1
4337,208,2026-08-19,10500.0,776.71,10.5,B,60,Current,other,19.91,64900.0,OH,608,RENT,11.0,Source Verified,Individual,1,2,17.4,193.38,11.0,B3,331
4338,9111,2026-12-11,15500.0,310.0,6.87,B,36,Current,debt_consolidation,14.29,63700.0,IL,740,MORTGAGE,10.7,Not Verified,Individual,0,6,83.2,460.13,10.7,B3,246
4339,9463,2026-05-12,40000.0,5128.77,6.46,B,60,Current,credit_card,8.93,48000.0,TX,709,MORTGAGE,8.2,Source Verified,Individual,0,17,35.5,709.74,8.2,B2,147
4340,7587,2026-11-10,29900.0,1419.91,12.34,C,36,Current,home_improvement,21.73,91900.0,TX,753,RENT,3.5,Verified,Individual,0,15,55.8,933.02,3.5,C3,208
4341,14970,2026-05-12,21800.0,29369.08,11.57,C,36,Fully Paid,credit_card,21.91,91500.0,VA,669,MORTGAGE,4.2,Not Verified,Individual,1,5,96.8,675.64,4.2,C5,49
4342,648,2026-12-12,16800.0,336.0,20.0,E,36,Charged Off,debt_consolidation,13.55,84100.0,MI,570,RENT,1.3,Not Verified,Individual,0,17,16.1,559.98,1.3,E5,162
4343,11430,2026-11-05,40000.0,54211.22,11.84,B,36,Fully Paid,medical,6.22,71200.0,FL,752,MORTGAGE,4.1,Not Verified,Individual,0,5,75.9,1242.7,4.1,B1,231
4344,14819,2026-04-06,10400.0,1538.63,6.96,A,60,Current,car,16.88,78500.0,FL,785,OWN,1.4,Source Verified,Joint,0,4,30.1,185.41,1.4,A3,281
4345,1000,2026-06-17,17200.0,3110.14,10.73,B,36,Current,medical,29.54,168300.0,TX,761,OWN,8.6,Not Verified,Individual,0,23,43.5,529.06,8.6,B1,381
4346,13697,2026-09-14,22100.0,1319.95,7.95,B,60,Current,credit_card,16.01,50500.0,MA,698,OWN,9.9,Source Verified,Individual,2,9,52.3,397.6,9.9,B1,370
4347,9292,2026-10-24,6200.0,234.41,8.36,B,60,Current,credit_card,18.81,131700.0,CA,714,OWN,7.4,Verified,Individual,0,11,53.7,111.97,7.4,B5,359
4348,4479,2026-11-20,11200.0,257.75,14.19,D,60,Current,credit_card,10.89,66400.0,NC,756,RENT,5.1,Source Verified,Individual,0,6,36.7,213.16,5.1,D4,236
4349,4682,2026-01-01,40000.0,58871.57,9.44,B,60,Fully Paid,credit_card,18.37,59200.0,IL,707,RENT,7.2,Not Verified,Joint,1,20,91.4,729.57,7.2,B1,85
4350,9280,2026-01-23,17600.0,5513.06,7.37,B,36,Current,debt_consolidation,9.55,22200.0,TX,687,RENT,11.6,Verified,Individual,1,14,57.8,524.94,11.6,B3,298
4351,9530,2026-09-04,18800.0,24688.58,10.44,C,36,Fully Paid,debt_consolidation,29.33,85800.0,WA,598,MORTGAGE,6.3,Source Verified,Joint,0,3,16.3,576.75,6.3,C2,167
4352,6977,2026-10-27,16200.0,24196.34,16.45,D,36,Fully Paid,home_improvement,27.54,92100.0,IL,742,RENT,7.7,Source Verified,Individual,0,8,59.4,524.04,7.7,D3,242
4353,14888,2026-11-20,4700.0,8123.88,14.57,D,60,Fully Paid,major_purchase,9.51,156300.0,NC,717,RENT,10.6,Not Verified,Individual,0,16,57.2,89.75,10.6,D1,26
4354,7796,2026-09-19,12400.0,18178.98,15.53,D,36,Fully Paid,debt_consolidation,0.0,50600.0,CA,610,RENT,4.2,Source Verified,Individual,0,24,74.9,397.95,4.2,D5,265
4355,12815,2026-06-11,19000.0,1274.3,16.93,D,60,Charged Off,small_business,20.91,34200.0,GA,730,RENT,5.3,Source Verified,Individual,0,20,59.8,370.29,5.3,D5,105
4356,4375,2026-11-20,10900.0,13947.35,9.32,B,36,Fully Paid,debt_consolidation,16.59,105000.0,WA,765,RENT,2.8,Verified,Individual,0,24,71.0,330.99,2.8,B1,359
4357,5787,2026-03-17,21400.0,26264.3,4.55,A,60,Fully Paid,credit_card,19.47,36400.0,TN,740,MORTGAGE,12.8,Verified,Individual,0,17,73.3,372.88,12.8,A2,242
4358,3952,2026-12-10,6600.0,132.6,7.74,B,36,Current,debt_consolidation,28.19,73000.0,TN,850,MORTGAGE,6.5,Not Verified,Individual,0,13,36.9,197.52,6.5,B3,324
4359,3088,2026-08-06,22700.0,1104.53,19.37,E,60,Charged Off,credit_card,1.54,29700.0,TX,632,MORTGAGE,1.8,Not Verified,Individual,1,11,77.3,451.63,1.8,E1,144
4360,6226,2026-11-15,36800.0,947.73,6.97,A,60,Current,small_business,16.47,47700.0,MD,677,RENT,8.1,Source Verified,Individual,0,15,14.9,656.08,8.1,A4,173
4361,4088,2026-10-04,14900.0,1211.05,5.76,A,36,Current,credit_card,8.38,37100.0,MD,571,RENT,0.9,Source Verified,Individual,0,14,0.0,437.73,0.9,A2,68
4362,3711,2026-01-27,8200.0,2538.63,11.73,C,36,Current,debt_consolidation,13.42,64300.0,CA,735,MORTGAGE,11.8,Source Verified,Joint,0,15,79.5,254.5,11.8,C2,161
4363,14590,2026-11-01,13300.0,740.91,11.46,C,36,Current,car,9.73,156900.0,MD,834,RENT,6.8,Source Verified,Individual,0,5,73.2,411.78,6.8,C4,315
4364,8669,2026-08-22,9000.0,15174.0,13.72,C,60,Fully Paid,home_improvement,8.87,167400.0,OH,669,RENT,16.7,Not Verified,Individual,0,9,67.7,170.58,16.7,C5,390
4365,155,2026-01-12,5300.0,1713.42,7.88,B,36,Current,moving,21.32,40000.0,MA,695,MORTGAGE,14.9,Source Verified,Individual,0,13,71.6,158.82,14.9,B5,304
4366,14770,2026-01-12,40000.0,7758.9,13.24,C,60,Current,debt_consolidation,16.12,103800.0,CA,736,MORTGAGE,7.0,Verified,Joint,0,22,51.6,754.96,7.0,C4,334
4367,3673,2026-03-08,7100.0,1938.72,18.28,E,36,Current,major_purchase,21.2,143100.0,CA,742,RENT,4.0,Source Verified,Individual,1,24,38.8,233.28,4.0,E1,271
4368,3233,2026-05-06,40000.0,3156.16,10.84,C,60,Charged Off,car,9.42,61300.0,TN,619,RENT,14.3,Verified,Individual,0,8,63.9,738.94,14.3,C4,164
4369,3180,2026-02-02,28500.0,5200.27,7.49,A,60,Current,major_purchase,19.55,198500.0,CA,728,RENT,5.1,Not Verified,Individual,0,12,10.3,510.57,5.1,A2,396
4370,6298,2026-12-23,40000.0,58392.73,15.33,D,36,Fully Paid,credit_card,20.73,63200.0,VA,708,MORTGAGE,19.3,Source Verified,Individual,0,10,42.3,1281.41,19.3,D2,266
4371,9571,2026-04-15,12900.0,17334.53,11.46,C,36,Fully Paid,debt_consolidation,27.09,29400.0,TX,769,OWN,4.8,Source Verified,Individual,0,24,34.9,399.39,4.8,C3,37
4372,14645,2026-09-13,9100.0,12768.93,8.06,B,60,Fully Paid,other,19.24,66900.0,PA,623,OWN,6.0,Verified,Individual,0,16,24.3,163.9,6.0,B3,279
4373,573,2026-01-18,9600.0,3050.96,10.27,B,36,Current,vacation,16.56,65800.0,NC,719,RENT,9.2,Source Verified,Individual,0,19,33.7,294.05,9.2,B3,59
4374,9038,2026-10-04,20000.0,585.21,22.7,G,36,Charged Off,credit_card,13.77,37400.0,TX,802,RENT,2.7,Not Verified,Individual,0,5,31.9,681.68,2.7,G2,254
4375,7174,2026-01-14,12300.0,2372.38,8.94,B,60,Current,home_improvement,25.8,70000.0,TN,663,RENT,6.4,Not Verified,Individual,1,3,5.8,223.32,6.4,B2,163
4376,13568,2026-04-15,10500.0,12613.97,6.71,A,36,Fully Paid,home_improvement,27.73,38900.0,MD,703,MORTGAGE,0.5,Source Verified,Joint,0,3,91.0,311.24,0.5,A2,232
4377,6774,2026-03-21,37600.0,5892.38,10.12,B,60,Current,credit_card,14.38,75200.0,PA,680,RENT,3.6,Verified,Individual,0,6,88.6,690.1,3.6,B2,259
4378,7471,2026-11-01,19000.0,1058.45,10.0,B,36,Current,major_purchase,22.69,55000.0,NY,714,MORTGAGE,6.7,Source Verified,Individual,0,14,35.8,580.57,6.7,B3,181
4379,2790,2026-07-04,40000.0,65866.92,12.93,C,60,Fully Paid,medical,13.16,44000.0,NY,666,MORTGAGE,11.0,Verified,Individual,0,3,12.7,752.89,11.0,C1,89
4380,10049,2026-08-12,9900.0,14672.59,9.64,B,60,Fully Paid,debt_consolidation,9.6,64600.0,NY,643,OWN,11.7,Verified,Individual,0,22,37.3,180.91,11.7,B1,77
4381,6900,2026-11-10,9100.0,13142.84,14.81,D,36,Fully Paid,credit_card,22.9,46900.0,AZ,590,MORTGAGE,4.5,Source Verified,Individual,0,10,76.0,290.21,4.5,D3,22
4382,8459,2026-03-22,7000.0,1821.92,15.31,D,36,Current,medical,23.61,58200.0,MI,616,MORTGAGE,7.3,Source Verified,Individual,0,18,51.0,224.21,7.3,D2,110
4383,226,2026-07-25,16400.0,2396.35,16.84,D,36,Current,credit_card,19.5,53500.0,MO,717,OWN,4.0,Verified,Individual,0,8,37.9,532.27,4.0,D5,393
4384,7426,2026-01-04,34100.0,4058.37,10.15,B,60,Charged Off,debt_consolidation,8.8,75600.0,NJ,591,MORTGAGE,4.9,Verified,Individual,0,23,62.5,626.0,4.9,B2,91
4385,5689,2026-12-26,31600.0,632.0,10.51,B,36,Current,credit_card,34.18,46600.0,WI,745,MORTGAGE,6.2,Verified,Individual,0,14,23.6,970.02,6.2,B2,363
4386,4219,2026-08-17,40000.0,60901.22,17.42,E,36,Fully Paid,home_improvement,32.54,65200.0,NC,828,RENT,5.4,Verified,Individual,0,23,62.6,1304.64,5.4,E3,71
4387,1116,2026-12-24,35900.0,718.0,13.34,C,60,Current,other,35.48,49300.0,MO,705,MORTGAGE,1.7,Not Verified,Individual,1,22,59.6,678.15,1.7,C3,68
4388,2873,2026-11-25,13300.0,16488.15,7.99,B,36,Fully Paid,debt_consolidation,5.14,30400.0,OH,619,RENT,5.8,Source Verified,Individual,0,2,53.3,398.96,5.8,B3,161
4389,3968,2026-06-23,21500.0,2261.92,4.83,A,60,Current,debt_consolidation,12.06,60400.0,FL,621,MORTGAGE,6.1,Verified,Individual,1,2,50.8,375.63,6.1,A5,98
4390,4374,2026-10-02,37800.0,46996.33,8.11,B,36,Fully Paid,vacation,9.01,61500.0,PA,832,OWN,7.3,Verified,Individual,1,12,59.6,1135.15,7.3,B4,232
4391,12759,2026-02-22,10200.0,1749.37,17.07,E,60,Current,car,25.57,77800.0,OH,754,MORTGAGE,8.8,Not Verified,Individual,0,19,84.8,199.03,8.8,E1,259
4392,10918,2026-07-26,8300.0,723.12,19.31,E,60,Current,small_business,15.2,39700.0,AZ,791,RENT,9.4,Verified,Joint,0,6,33.8,165.05,9.4,E3,199
4393,7113,2026-07-03,20000.0,1994.52,16.86,D,60,Current,debt_consolidation,23.05,148900.0,NJ,787,RENT,1.7,Not Verified,Individual,1,5,37.2,389.55,1.7,D5,190
4394,13131,2026-04-18,14800.0,2092.27,11.81,C,60,Current,credit_card,17.88,98400.0,IL,703,RENT,4.2,Verified,Individual,0,7,42.8,275.81,4.2,C1,196
4395,5853,2026-10-19,24300.0,985.32,12.76,C,60,Current,major_purchase,15.36,42500.0,CA,748,OTHER,8.4,Verified,Individual,0,19,30.0,456.68,8.4,C4,6
4396,6287,2026-04-07,8800.0,778.26,23.06,F,60,Charged Off,credit_card,12.31,57400.0,CA,792,MORTGAGE,2.6,Not Verified,Individual,0,7,37.6,180.49,2.6,F2,110
4397,946,2026-04-23,18000.0,2495.34,14.06,C,60,Current,credit_card,4.26,53900.0,CA,673,MORTGAGE,11.7,Verified,Joint,0,21,55.2,342.18,11.7,C2,214
4398,12249,2026-10-15,12400.0,317.98,13.97,D,36,Charged Off,car,3.74,48300.0,NJ,653,MORTGAGE,0.6,Verified,Individual,0,13,50.6,392.57,0.6,D2,122
4399,174,2026-12-20,12800.0,256.0,8.87,B,60,Charged Off,small_business,20.63,90400.0,MI,608,OWN,2.9,Source Verified,Individual,0,24,57.3,232.25,2.9,B5,4
4400,2027,2026-01-08,16700.0,1965.57,20.82,F,60,Charged Off,credit_card,14.48,56600.0,FL,742,OWN,6.8,Source Verified,Individual,0,15,49.7,336.29,6.8,F3,79
4401,9815,2026-09-16,4400.0,429.95,10.58,B,36,Current,home_improvement,18.86,53100.0,IL,742,RENT,4.3,Source Verified,Joint,0,9,38.0,135.16,4.3,B2,176
4402,2463,2026-03-07,11300.0,1857.53,6.02,A,60,Current,home_improvement,17.75,42900.0,NY,688,MORTGAGE,6.6,Verified,Individual,0,4,73.2,199.66,6.6,A3,187
4403,2388,2026-10-08,11800.0,15741.06,6.68,B,60,Fully Paid,debt_consolidation,17.56,74800.0,FL,750,RENT,14.9,Source Verified,Individual,1,6,40.3,209.8,14.9,B2,76
4404,11342,2026-11-09,18700.0,374.0,17.31,D,36,Charged Off,credit_card,11.45,26300.0,MO,697,RENT,4.2,Source Verified,Individual,0,3,25.8,609.36,4.2,D5,32
4405,3784,2026-07-01,8500.0,11292.59,10.95,B,36,Fully Paid,debt_consolidation,4.93,65000.0,GA,801,OWN,4.0,Verified,Individual,0,8,82.7,261.97,4.0,B4,163
4406,6762,2026-10-05,17300.0,834.19,13.93,C,60,Current,home_improvement,22.15,124100.0,CA,670,MORTGAGE,2.4,Verified,Individual,1,7,13.9,328.49,2.4,C5,328
4407,13755,2026-11-06,6900.0,352.88,9.98,B,36,Current,debt_consolidation,3.27,150200.0,MA,790,MORTGAGE,4.4,Not Verified,Individual,1,24,30.8,210.79,4.4,B5,277
4408,10943,2026-10-20,13600.0,544.0,7.43,B,60,Current,debt_consolidation,22.08,48000.0,FL,682,OWN,4.8,Source Verified,Individual,0,11,85.6,243.51,4.8,B4,287
4409,2603,2026-07-27,3200.0,4628.14,14.88,D,36,Fully Paid,debt_consolidation,5.2,25000.0,WA,693,RENT,0.0,Not Verified,Individual,0,14,0.0,102.11,0.0,D5,28
4410,14483,2026-06-07,24200.0,2758.14,14.9,D,60,Current,vacation,10.85,82700.0,TX,644,RENT,3.2,Verified,Individual,0,2,59.8,463.42,3.2,D5,145
4411,9724,2026-12-18,4800.0,96.0,5.37,A,60,Current,credit_card,12.65,57400.0,PA,760,RENT,0.0,Verified,Individual,1,12,37.8,84.29,0.0,A1,224
4412,1531,2026-11-18,10400.0,417.9,14.22,C,36,Current,credit_card,21.31,52700.0,GA,741,MORTGAGE,2.3,Verified,Joint,1,18,84.9,329.96,2.3,C5,266
4413,827,2026-11-14,13100.0,22224.23,13.93,C,60,Fully Paid,major_purchase,29.38,46700.0,AZ,702,RENT,5.5,Not Verified,Individual,1,15,63.8,248.75,5.5,C1,167
4414,6780,2026-11-26,23300.0,31552.59,7.08,A,60,Fully Paid,debt_consolidation,13.01,79700.0,FL,816,RENT,3.8,Not Verified,Individual,0,5,63.4,415.84,3.8,A5,171
4415,76,2026-12-04,17100.0,437.26,5.78,A,36,Current,credit_card,18.16,49700.0,NC,751,MORTGAGE,4.5,Not Verified,Individual,0,12,52.9,502.48,4.5,A2,231
4416,1053,2026-09-19,16000.0,1519.63,8.81,B,36,Current,debt_consolidation,18.16,82200.0,MO,708,MORTGAGE,8.1,Source Verified,Individual,1,16,67.4,483.58,8.1,B3,209
4417,9062,2026-12-08,29700.0,650.96,11.82,C,36,Current,moving,0.0,53600.0,IL,795,RENT,3.3,Verified,Individual,1,11,70.2,922.5,3.3,C2,69
4418,11950,2026-12-12,8100.0,162.0,15.25,D,60,Current,home_improvement,19.03,63000.0,GA,744,RENT,14.3,Source Verified,Individual,0,22,85.1,155.59,14.3,D3,180
4419,9522,2026-04-23,17500.0,28314.58,12.36,C,60,Fully Paid,major_purchase,10.39,36500.0,NJ,672,RENT,2.0,Not Verified,Joint,1,13,18.3,327.72,2.0,C4,254
4420,7289,2026-05-19,9300.0,1156.77,8.12,A,60,Current,car,19.5,28700.0,FL,654,OWN,6.9,Source Verified,Individual,1,8,65.2,167.58,6.9,A2,164
4421,7519,2026-06-27,1900.0,2577.22,11.88,C,36,Fully Paid,debt_consolidation,20.83,57600.0,CA,732,RENT,4.5,Not Verified,Individual,0,7,56.5,59.05,4.5,C5,125
4422,2839,2026-04-17,40000.0,3406.03,23.11,F,60,Charged Off,debt_consolidation,8.14,57900.0,WA,789,MORTGAGE,12.0,Source Verified,Individual,2,16,32.8,820.7,12.0,F2,156
4423,6733,2026-09-03,8600.0,942.47,14.28,C,36,Current,debt_consolidation,11.07,104500.0,NY,675,RENT,7.1,Verified,Individual,1,24,70.3,273.01,7.1,C1,340
4424,11449,2026-06-11,8100.0,543.25,13.99,C,36,Charged Off,small_business,31.23,65200.0,FL,550,MORTGAGE,5.8,Verified,Individual,0,7,25.1,256.48,5.8,C4,27
4425,1447,2026-05-19,13500.0,21019.61,11.14,B,60,Fully Paid,debt_consolidation,8.38,50600.0,OH,850,RENT,6.0,Not Verified,Individual,1,23,6.9,250.07,6.0,B2,227
4426,7052,2026-09-22,5900.0,544.2,13.17,C,36,Current,major_purchase,8.48,56100.0,CA,832,RENT,5.6,Not Verified,Individual,0,17,31.4,185.48,5.6,C4,68
4427,9364,2026-03-24,5600.0,1447.31,15.83,D,36,Current,debt_consolidation,7.76,47100.0,FL,650,MORTGAGE,11.4,Not Verified,Individual,1,2,41.8,180.18,11.4,D5,286
4428,9709,2026-07-16,6100.0,564.88,8.58,B,60,Current,other,0.95,53300.0,TX,647,MORTGAGE,5.0,Source Verified,Joint,0,10,38.5,110.39,5.0,B2,110
4429,9343,2026-06-20,11400.0,2030.14,15.55,D,36,Current,medical,26.09,25200.0,FL,684,RENT,8.1,Source Verified,Individual,0,23,23.6,365.91,8.1,D2,304
4430,3289,2026-09-23,5700.0,8083.55,13.94,C,36,Fully Paid,home_improvement,1.95,45700.0,NC,669,MORTGAGE,2.1,Verified,Individual,0,7,66.8,180.4,2.1,C4,303
4431,10163,2026-01-02,30300.0,6043.4,12.6,C,60,Current,home_improvement,14.6,90300.0,NJ,696,RENT,5.7,Source Verified,Individual,1,16,101.3,568.63,5.7,C5,333
4432,12235,2026-05-03,7800.0,1038.58,19.74,E,60,Current,moving,17.64,130700.0,NY,661,MORTGAGE,3.7,Source Verified,Joint,0,19,55.6,155.67,3.7,E1,267
4433,13020,2026-08-13,16700.0,1290.25,5.23,A,60,Current,major_purchase,22.27,78200.0,NC,704,OWN,7.6,Verified,Individual,1,15,0.0,292.9,7.6,A3,71
4434,12763,2026-04-01,19800.0,29118.73,15.69,D,36,Fully Paid,credit_card,14.72,110800.0,TN,673,RENT,6.9,Verified,Individual,0,7,0.0,636.28,6.9,D3,236
4435,9075,2026-03-06,26500.0,7284.47,14.63,D,36,Current,credit_card,12.68,35200.0,NC,656,RENT,7.4,Not Verified,Individual,0,5,57.1,843.81,7.4,D3,268
4436,2729,2026-07-02,15100.0,2523.56,5.24,A,36,Current,vacation,22.25,89100.0,TX,838,MORTGAGE,4.3,Source Verified,Individual,0,7,19.9,441.41,4.3,A5,382
4437,1980,2026-08-22,16100.0,1164.49,9.98,B,60,Current,car,0.0,29100.0,MA,736,MORTGAGE,0.0,Verified,Individual,0,15,55.6,295.11,0.0,B5,324
4438,3180,2026-07-26,6300.0,914.79,10.71,B,36,Current,major_purchase,17.71,198500.0,CA,728,RENT,5.1,Not Verified,Joint,0,12,58.2,193.75,5.1,B5,370
4439,14591,2026-11-13,33200.0,891.4,21.06,F,60,Current,debt_consolidation,38.51,53000.0,TX,846,MORTGAGE,0.0,Not Verified,Individual,1,24,55.9,669.88,0.0,F4,289
4440,2679,2026-07-12,14900.0,847.46,14.04,C,36,Charged Off,debt_consolidation,28.7,63100.0,NY,566,MORTGAGE,0.0,Not Verified,Individual,2,14,11.1,471.99,0.0,C5,267
4441,6659,2026-11-21,9300.0,11119.42,6.52,A,36,Fully Paid,credit_card,2.22,41300.0,IL,780,MORTGAGE,11.7,Source Verified,Individual,0,3,51.1,275.18,11.7,A5,57
4442,12809,2026-09-03,40000.0,2630.14,13.3,D,60,Current,vacation,16.82,39200.0,FL,763,RENT,13.4,Source Verified,Individual,1,23,49.9,755.34,13.4,D5,166
4443,716,2026-11-17,25700.0,1056.16,13.87,C,36,Current,debt_consolidation,11.18,101600.0,FL,608,RENT,8.0,Source Verified,Individual,1,18,17.4,812.91,8.0,C5,182
4444,10952,2026-11-21,32100.0,1201.92,4.1,A,36,Current,other,11.92,29600.0,NY,682,RENT,2.3,Source Verified,Joint,0,4,91.5,928.25,2.3,A1,177
4445,12261,2026-05-13,8500.0,1085.21,13.61,C,60,Current,debt_consolidation,12.97,56700.0,CA,740,MORTGAGE,4.1,Not Verified,Joint,0,15,83.5,160.95,4.1,C5,99
4446,542,2026-05-13,26100.0,5553.7,8.85,B,36,Current,debt_consolidation,28.75,59100.0,MA,638,MORTGAGE,1.8,Not Verified,Individual,0,21,62.0,789.15,1.8,B4,202
4447,12512,2026-05-08,14900.0,24133.63,12.39,C,60,Fully Paid,credit_card,11.69,72800.0,NY,739,MORTGAGE,0.0,Verified,Joint,1,24,52.3,279.11,0.0,C2,143
4448,13707,2026-07-24,4400.0,388.16,14.84,D,60,Current,other,11.99,77500.0,TX,644,MORTGAGE,9.5,Verified,Individual,0,5,55.2,84.22,9.5,D3,275
4449,1865,2026-08-10,12100.0,572.84,15.47,C,36,Charged Off,credit_card,19.76,59300.0,CA,721,RENT,11.4,Verified,Individual,0,12,55.9,388.11,11.4,C1,185
4450,7872,2026-11-21,10100.0,378.17,26.79,G,36,Current,major_purchase,6.0,31900.0,CA,685,RENT,8.2,Not Verified,Individual,2,9,43.0,355.71,8.2,G4,394
4451,4878,2026-03-04,13500.0,2241.37,12.75,C,60,Current,home_improvement,14.44,86900.0,OH,743,MORTGAGE,6.8,Source Verified,Individual,0,22,89.6,253.69,6.8,C3,149
4452,7972,2026-03-27,13600.0,2086.58,7.53,A,60,Current,debt_consolidation,35.99,55200.0,NC,734,MORTGAGE,12.6,Not Verified,Individual,0,7,21.7,243.73,12.6,A5,343
4453,3134,2026-02-23,11200.0,14478.83,9.76,B,36,Fully Paid,major_purchase,24.44,103200.0,PA,653,MORTGAGE,12.3,Verified,Joint,0,8,50.9,341.47,12.3,B5,299
4454,9350,2026-10-27,5100.0,307.4,6.15,A,36,Current,home_improvement,35.46,73800.0,NJ,654,MORTGAGE,5.9,Not Verified,Individual,0,5,57.0,150.38,5.9,A4,239
4455,10289,2026-12-25,21800.0,436.0,15.36,D,60,Current,debt_consolidation,15.31,123700.0,PA,676,OWN,2.3,Verified,Individual,0,5,18.1,419.15,2.3,D3,10
4456,11429,2026-06-04,16700.0,1158.48,13.85,C,36,Charged Off,major_purchase,9.82,149400.0,CA,661,MORTGAGE,8.1,Not Verified,Joint,0,11,90.8,528.15,8.1,C4,78
4457,6212,2026-08-23,28300.0,41379.93,9.24,B,60,Fully Paid,debt_consolidation,17.16,115900.0,FL,790,MORTGAGE,6.6,Verified,Joint,0,18,54.5,515.27,6.6,B5,396
4458,391,2026-04-23,4600.0,6038.26,6.25,A,60,Fully Paid,home_improvement,26.2,113700.0,MI,526,RENT,3.9,Verified,Individual,0,21,38.8,81.46,3.9,A3,336
4459,4903,2026-01-03,31700.0,6305.26,13.32,C,60,Current,debt_consolidation,8.2,49400.0,CA,701,RENT,9.9,Not Verified,Individual,0,21,96.6,598.71,9.9,C2,41
4460,19,2026-10-20,30300.0,47092.0,18.47,E,36,Fully Paid,debt_consolidation,22.38,106900.0,CA,765,OWN,2.6,Verified,Individual,0,22,81.4,997.15,2.6,E2,396
4461,12872,2026-07-15,7300.0,9101.66,8.23,B,36,Fully Paid,credit_card,7.63,176200.0,TX,841,RENT,3.0,Source Verified,Individual,0,3,78.6,219.46,3.0,B2,23
4462,8886,2026-10-02,19800.0,1645.48,21.47,E,36,Current,debt_consolidation,5.98,69100.0,MD,834,OWN,5.2,Source Verified,Individual,2,21,46.9,668.09,5.2,E3,305
4463,1901,2026-07-17,24700.0,3789.59,16.4,E,36,Current,debt_consolidation,17.15,80300.0,NJ,658,MORTGAGE,12.6,Source Verified,Individual,1,2,36.3,798.63,12.6,E1,366
4464,6197,2026-10-17,15000.0,27998.75,17.33,E,60,Fully Paid,debt_consolidation,11.76,68700.0,MA,763,OTHER,5.9,Source Verified,Individual,2,19,76.3,293.33,5.9,E1,65
4465,10927,2026-12-16,30300.0,41875.37,7.64,B,60,Fully Paid,debt_consolidation,22.77,43600.0,CA,725,RENT,8.0,Not Verified,Individual,0,18,49.5,543.58,8.0,B3,258
4466,738,2026-05-10,40000.0,56273.45,8.14,B,60,Fully Paid,home_improvement,20.46,21800.0,CA,760,RENT,4.7,Verified,Individual,1,8,46.4,720.91,4.7,B5,15
4467,10099,2026-05-22,21000.0,28293.54,11.58,C,36,Fully Paid,credit_card,15.72,84200.0,PA,850,RENT,6.5,Not Verified,Joint,1,16,66.0,650.87,6.5,C3,247
4468,9675,2026-08-08,11600.0,19406.47,13.46,C,60,Fully Paid,medical,13.39,63100.0,OH,794,RENT,1.3,Not Verified,Individual,0,13,57.5,219.35,1.3,C4,7
